10090	7	10091	2001
1126	12	10132	2001
3617	19	10171	2001
5928	12	10228	2001
10232	11	10233	2001
1201	15	10247	2001
468	11	8195	2001
573	31	1129	2001
10285	11	10286	2001
10306	11	10307	2001
10321	11	10322	2001
10331	2	10332	2001
10342	11	2300	2001
10355	11	10356	2001
2421	26	10358	2001
10373	12	10374	2001
10398	2	10399	2001
2127	11	10403	2001
10471	31	10472	2001
1863	11	10477	2001
1449	11	10483	2001
10491	11	10492	2001
10518	11	10519	2001
4118	12	10556	2001
10569	11	10570	2001
56	12	355	2001
10610	4	10611	2001
10627	12	10628	2001
4038	11	10630	2001
10654	2	10655	2001
375	29	376	2001
10662	2	10663	2001
2974	12	10677	2001
10694	9	10695	2001
7654	12	10706	2001
10760	30	10761	2001
10769	2	10770	2001
10814	18	10815	2001
10821	9	10822	2001
10836	17	10837	2001
10839	2	10840	2001
2446	11	4919	2001
10877	15	10878	2001
10887	11	10888	2001
10895	1	10896	2001
9335	0	10897	2001
10926	9	10927	2001
10950	7	10951	2001
10962	5	10963	2001
291	8	10966	2001
291	8	11001	2001
2521	14	11050	2001
11063	2	11064	2001
11116	2	11117	2001
11166	2	11167	2001
11179	0	11180	2001
11192	2	11193	2001
4565	11	11195	2001
11200	2	11201	2001
1584	0	11227	2001
11253	2	11254	2001
31	12	11283	2001
291	8	11302	2001
7806	11	10078	2001
11360	18	11361	2001
40	14	11367	2001
777	12	778	2001
11425	2	11426	2001
11429	2	11430	2001
346	8	11458	2001
3108	11	11465	2001
8570	17	11466	2001
11469	17	11470	2001
5261	19	11491	2001
11495	11	11496	2001
845	4	11516	2001
7231	12	11614	2001
1815	11	11618	2001
11666	0	11667	2001
11588	13	11670	2001
11679	2	11680	2001
40	14	11713	2001
8470	11	4662	2001
11391	11	726	2001
11725	2	11726	2001
11727	5	11728	2001
11779	5	11780	2001
3143	11	4912	2001
11800	18	11801	2001
11809	12	11810	2001
11816	4	11817	2001
11839	16	11840	2001
14	5	15	2002
40	14	41	2002
54	18	55	2002
66	10	67	2002
74	17	75	2002
110	11	111	2002
114	3	115	2002
116	11	117	2002
236	11	237	2002
258	11	259	2002
273	18	274	2002
285	2	286	2002
293	9	294	2002
303	10	304	2002
40	14	423	2002
433	7	434	2002
457	0	268	2002
485	11	486	2002
496	11	497	2002
517	0	518	2002
525	21	526	2002
537	21	538	2002
552	4	553	2002
562	1	563	2002
583	2	584	2002
591	2	592	2002
605	2	606	2002
684	12	685	2002
729	11	730	2002
737	11	738	2002
757	23	758	2002
607	21	759	2002
777	12	778	2002
822	2	823	2002
441	8	842	2002
152	14	854	2002
871	28	872	2002
958	1	959	2002
1028	2	1029	2002
1056	7	1057	2002
1058	1	1059	2002
1063	2	1064	2002
1072	15	1073	2002
1106	0	1107	2002
1128	31	1129	2002
1130	18	1131	2002
1184	36	1185	2002
40	14	1194	2002
1222	2	1223	2002
1249	1	1250	2002
1271	2	1272	2002
1284	2	1285	2002
415	23	1315	2002
291	8	1318	2002
1329	2	1330	2002
1397	9	1398	2002
1406	2	1407	2002
1425	2	1426	2002
1454	4	1455	2002
722	12	1468	2002
1072	15	1480	2002
291	8	1501	2002
1502	11	1503	2002
291	8	1506	2002
1511	0	1512	2002
1595	1	1596	2002
1630	17	1631	2002
211	12	1704	2002
1764	0	1765	2002
747	18	1801	2002
1845	1	1846	2002
1905	1	1906	2002
1941	21	1942	2002
1957	33	1958	2002
1959	1	1960	2002
1965	12	1966	2002
1971	28	1972	2002
2059	11	2060	2002
2104	32	2105	2002
2123	12	2124	2002
2143	2	2144	2002
229	33	2147	2002
2200	4	2201	2002
2211	2	2212	2002
2217	27	2218	2002
40	14	2374	2002
2383	2	2384	2002
2318	4	2319	2002
2415	31	711	2002
2418	26	2419	2002
2489	29	2490	2002
1871	11	2497	2002
40	14	2513	2002
2514	11	2515	2002
2519	2	2520	2002
2533	12	2534	2002
268	11	1180	2002
945	0	2593	2002
2594	2	2595	2002
2610	12	2611	2002
2713	12	2714	2002
2750	12	2751	2002
2759	11	2760	2002
2777	2	2778	2002
2779	11	2780	2002
2810	11	2811	2002
40	14	2880	2002
788	12	1739	2002
2999	36	381	2002
3043	2	3044	2002
3087	2	3088	2002
3095	11	3096	2002
3104	10	1867	2002
1036	11	1396	2002
3199	11	3200	2002
3201	2	3202	2002
331	0	3205	2002
3206	23	3207	2002
3237	0	3238	2002
3267	2	3268	2002
3283	2	3284	2002
3290	11	3291	2002
3351	12	3352	2002
2489	29	2490	2002
1065	12	3421	2002
3424	12	3425	2002
205	18	3468	2002
70	19	3482	2002
3505	4	3506	2002
641	9	642	2002
3557	17	3558	2002
70	19	3569	2002
3577	2	3578	2002
3583	7	3584	2002
36	12	3586	2002
3603	11	497	2002
70	19	3616	2002
3629	12	3630	2002
2856	4	3639	2002
3703	4	3704	2002
3721	5	3722	2002
3723	11	3724	2002
1148	12	3737	2002
3742	17	3743	2002
3777	7	3778	2002
3790	10	3791	2002
346	8	3800	2002
3806	10	1257	2002
3810	12	3811	2002
277	12	3817	2002
3826	11	3827	2002
3838	11	3839	2002
70	19	3858	2002
3877	11	557	2002
3893	17	3894	2002
3911	33	3912	2002
3959	4	3960	2002
3992	2	3993	2002
1287	10	4001	2002
4026	2	4027	2002
4047	11	4048	2002
4068	1	4069	2002
4113	4	1180	2002
4126	2	4127	2002
1367	4	1368	2002
2711	1	4140	2002
1203	11	4184	2002
70	19	4189	2002
4195	37	4196	2002
4247	11	4248	2002
729	11	4296	2002
4334	5	4335	2002
568	1	4350	2002
3790	12	4358	2002
4365	1	4366	2002
535	23	4400	2002
4410	2	4411	2002
4480	16	4481	2002
4482	31	4483	2002
4484	5	4485	2002
4507	11	4508	2002
4521	11	4522	2002
3955	40	381	2002
4549	13	4550	2002
4553	7	4554	2002
4562	0	4563	2002
4581	4	4582	2002
4611	1	4612	2002
999	15	4620	2002
4622	3	4623	2002
4694	13	4695	2002
4725	1	4726	2002
4750	11	4751	2002
4762	12	4763	2002
4766	18	4767	2002
229	12	4807	2002
1011	12	4808	2002
4829	1	4830	2002
4839	4	4840	2002
4844	11	1180	2002
4847	11	4848	2002
4879	36	4170	2002
4896	34	4897	2002
4920	4	4921	2002
390	18	4984	2002
4998	22	4999	2002
5008	13	5009	2002
4927	21	5012	2002
5028	11	1446	2002
5089	9	1863	2002
2141	11	5099	2002
70	19	5138	2002
5160	2	5161	2002
1716	2	5183	2002
512	11	5184	2002
3740	11	5203	2002
3519	11	2214	2002
40	14	5216	2002
731	1	5222	2002
2974	11	5238	2002
4708	4	5258	2002
5267	11	713	2002
5268	0	5269	2002
5276	11	5277	2002
5283	11	5284	2002
1936	18	5522	2002
5526	11	1256	2002
3448	11	4215	2002
5551	1	5552	2002
1924	1	5565	2002
1918	1	5627	2002
5628	9	5629	2002
1754	12	5634	2002
5667	11	580	2002
5671	2	5672	2002
5682	1	5683	2002
1126	12	5690	2002
31	12	5700	2002
4583	2	5736	2002
5790	3	5791	2002
5831	7	5832	2002
5561	19	5921	2002
70	19	5924	2002
1450	11	5927	2002
5928	12	5929	2002
3328	14	5961	2002
5997	4	5998	2002
3255	26	6000	2002
6036	7	6037	2002
3762	11	6040	2002
6041	0	6042	2002
6056	29	6057	2002
40	14	6058	2002
811	11	6089	2002
40	14	6097	2002
6102	4	6103	2002
6116	12	6117	2002
2572	17	6162	2002
6200	12	6201	2002
1629	29	3382	2002
6230	29	6231	2002
1733	1	6259	2002
441	8	6262	2002
6263	18	6264	2002
6265	1	6266	2002
6306	10	6307	2002
6313	11	6314	2002
2812	11	6362	2002
6369	4	381	2002
3035	18	6451	2002
6455	2	6456	2002
1955	11	6457	2002
6458	2	6459	2002
6485	11	6486	2002
999	15	6498	2002
4518	11	6503	2002
6533	11	6534	2002
6561	2	976	2002
6594	2	6595	2002
6609	10	6610	2002
981	12	6625	2002
1900	15	6634	2002
36	17	3586	2002
152	14	6671	2002
184	10	185	2002
6681	11	6678	2002
2431	11	3048	2002
6724	2	6725	2002
1148	12	6726	2002
6773	11	6774	2002
6790	16	6791	2002
6823	2	6824	2002
6853	2	6854	2002
6855	11	6856	2002
611	15	6864	2002
6865	21	6866	2002
2230	0	6871	2002
6882	4	6883	2002
346	8	6951	2002
6970	2	6971	2002
2915	1	6975	2002
6999	18	7000	2002
291	8	7022	2002
7184	2	7185	2002
1201	15	7199	2002
3253	8	7205	2002
7207	12	7208	2002
7210	9	7211	2002
441	8	7212	2002
777	12	7264	2002
5009	3	6234	2002
7337	23	7338	2002
535	23	7353	2002
7408	2	7409	2002
925	0	7420	2002
7431	9	7432	2002
7436	4	7437	2002
268	11	1180	2002
7455	11	7456	2002
3319	17	3320	2002
335	8	7509	2002
7520	4	7521	2002
346	8	7534	2002
7605	2	7606	2002
3138	12	7642	2002
4154	11	7647	2002
40	14	7674	2002
7693	2	7694	2002
7717	9	7718	2002
7744	4	2760	2002
7763	3	7764	2002
7769	9	7770	2002
2446	11	2504	2002
24	8	7801	2002
7807	2	7808	2002
684	12	7812	2002
354	11	355	2002
7856	11	7857	2002
1965	12	7864	2002
3325	1	7866	2002
287	3	288	2002
7869	0	7870	2002
7899	5	7900	2002
2169	1	7901	2002
7909	7	7910	2002
7914	9	7915	2002
7958	0	7959	2002
3646	29	7972	2002
1806	8	3957	2002
8013	11	8014	2002
8020	31	8021	2002
2622	11	8039	2002
4946	4	853	2002
8095	4	8096	2002
786	11	787	2002
494	1	8175	2002
8204	7	8205	2002
4609	11	8233	2002
8256	20	8257	2002
1951	18	8264	2002
3667	11	7584	2002
8292	6	8293	2002
8313	3	8314	2002
8331	11	8332	2002
8346	10	8347	2002
8361	21	8362	2002
8398	2	8399	2002
8402	2	8403	2002
8410	9	8411	2002
2795	8	8456	2002
375	29	8457	2002
8480	2	8481	2002
8559	0	8560	2002
4694	29	3002	2002
8578	2	8579	2002
8615	2	8616	2002
8632	1	8633	2002
1936	10	8659	2002
8683	12	8684	2002
8705	11	8706	2002
8738	11	8739	2002
8762	5	8763	2002
1519	11	5736	2002
4563	11	8785	2002
70	19	8872	2002
8885	11	8886	2002
8990	12	8991	2002
499	10	8996	2002
8997	9	8998	2002
9032	11	4219	2002
9087	10	9088	2002
1203	11	298	2002
9116	9	9117	2002
40	14	9151	2002
9157	11	9158	2002
9178	4	9179	2002
9187	11	559	2002
9199	9	9200	2002
291	8	9223	2002
544	29	545	2002
291	8	9252	2002
1922	1	9253	2002
9291	9	9292	2002
2899	15	9315	2002
9317	2	9318	2002
1476	11	9328	2002
5005	1	9345	2002
1201	15	9364	2002
9379	31	9380	2002
441	8	9400	2002
1445	11	6983	2002
70	19	2378	2002
346	8	9424	2002
5314	1	9437	2002
335	8	9444	2002
9457	27	9458	2002
9466	11	9467	2002
6718	12	9480	2002
1855	19	9490	2002
9505	9	9506	2002
9515	11	9516	2002
9527	31	9528	2002
9540	5	9541	2002
9549	11	9550	2002
1201	15	9551	2002
9563	14	9564	2002
8034	17	9566	2002
9569	27	9570	2002
9572	9	9573	2002
9577	2	9578	2002
4237	12	9581	2002
70	19	9587	2002
9610	9	9611	2002
3937	15	6010	2002
6825	12	9647	2002
4363	11	7647	2002
9668	12	9669	2002
3162	4	1641	2002
9773	9	9774	2002
9798	10	6176	2002
788	11	5833	2002
5195	12	9827	2002
24	8	9835	2002
4387	11	9862	2002
1867	33	1269	2002
415	19	9876	2002
9941	4	9942	2002
354	11	6212	2002
9999	9	10000	2002
10035	7	10036	2002
1941	21	10069	2002
10080	11	10081	2002
10111	4	10112	2002
2608	1	10134	2002
3617	19	10171	2002
2770	3	10208	2002
1929	10	10253	2002
10254	10	10255	2002
1201	15	10270	2002
10306	11	10307	2002
10331	2	10332	2002
10342	11	2300	2002
3527	3	3528	2002
10373	12	10374	2002
560	4	10375	2002
8262	12	10393	2002
913	12	10447	2002
2348	11	10448	2002
10471	31	10472	2002
10489	2	10490	2002
10491	11	10492	2002
10518	11	10519	2002
5115	11	10539	2002
346	8	10560	2002
10569	11	10570	2002
10577	9	10578	2002
10581	18	10582	2002
56	12	355	2002
24	8	10614	2002
10645	31	10646	2002
2974	12	10677	2002
10694	9	10695	2002
9885	11	10698	2002
10725	11	10726	2002
10738	5	10739	2002
10769	2	10770	2002
591	1	10806	2002
10814	18	10815	2002
10821	9	10822	2002
10836	17	10837	2002
10839	2	10840	2002
2446	11	4919	2002
70	19	10865	2002
10887	11	10888	2002
504	0	10890	2002
10891	18	10892	2002
10924	2	10925	2002
10962	5	10963	2002
10997	0	10998	2002
291	8	11001	2002
8269	4	11005	2002
1628	21	1629	2002
2521	14	11050	2002
346	8	11095	2002
11166	2	11167	2002
11171	11	11172	2002
4565	11	11195	2002
11200	2	11201	2002
11214	11	11215	2002
1584	0	11227	2002
11242	17	11243	2002
11253	2	11254	2002
8634	4	11273	2002
31	12	11283	2002
291	8	11302	2002
7806	11	10078	2002
11395	35	11396	2002
11411	4	11412	2002
3312	11	11413	2002
777	12	778	2002
11434	12	11435	2002
11452	11	11453	2002
11459	9	11460	2002
3108	11	11465	2002
2757	9	11468	2002
2017	12	11476	2002
5261	19	11491	2002
11492	10	4629	2002
11493	9	11494	2002
11507	27	7219	2002
845	4	11516	2002
8468	17	11551	2002
11554	4	11555	2002
11584	11	2819	2002
184	10	185	2002
1105	13	1290	2002
7231	12	11614	2002
1815	11	11618	2002
1918	1	11663	2002
11588	13	11670	2002
11679	2	11680	2002
11717	11	11718	2002
8470	11	4662	2002
953	11	1991	2002
11741	4	11742	2002
11779	5	11780	2002
11786	7	11787	2002
11809	12	11810	2002
11816	4	11817	2002
14	5	15	2003
52	17	53	2003
54	18	55	2003
66	10	67	2003
74	17	75	2003
76	1	77	2003
80	11	81	2003
84	20	85	2003
86	4	87	2003
108	11	109	2003
110	11	111	2003
116	11	117	2003
144	2	145	2003
146	5	147	2003
215	17	216	2003
236	11	237	2003
244	9	245	2003
246	15	247	2003
269	9	270	2003
273	18	274	2003
285	2	286	2003
293	9	294	2003
303	10	304	2003
322	4	323	2003
365	1	366	2003
415	19	416	2003
40	14	423	2003
433	7	434	2003
494	1	495	2003
525	21	526	2003
537	21	538	2003
552	4	553	2003
236	11	557	2003
562	1	563	2003
583	2	584	2003
591	2	592	2003
599	11	600	2003
613	12	614	2003
665	13	666	2003
729	11	730	2003
737	11	738	2003
607	21	759	2003
799	23	800	2003
803	4	804	2003
822	2	823	2003
441	8	842	2003
152	14	854	2003
929	4	930	2003
958	1	959	2003
1028	2	1029	2003
1056	7	1057	2003
1058	1	1059	2003
1065	12	1066	2003
1072	15	1073	2003
1121	1	1122	2003
1128	31	1129	2003
1130	18	1131	2003
40	14	1194	2003
1249	1	1250	2003
1288	4	1289	2003
981	12	1291	2003
1331	2	1332	2003
1335	15	1336	2003
1363	11	1364	2003
1367	4	1368	2003
1377	2	1378	2003
1397	9	1398	2003
1429	7	1430	2003
1454	4	1455	2003
722	12	1468	2003
1072	15	1480	2003
291	8	1506	2003
1535	12	1536	2003
953	11	1569	2003
1595	1	1596	2003
1650	31	1651	2003
1670	12	1671	2003
1733	1	1734	2003
1736	15	1737	2003
1749	4	1750	2003
1786	12	1787	2003
747	18	1801	2003
1845	1	1846	2003
1862	0	1863	2003
1905	1	1906	2003
1922	1	1923	2003
1957	33	1958	2003
1959	1	1960	2003
1971	28	1972	2003
218	10	217	2003
953	11	1991	2003
2063	12	2064	2003
2106	4	2107	2003
2123	12	2124	2003
2125	4	2126	2003
2167	2	2168	2003
2200	4	2201	2003
2205	2	2206	2003
2307	11	2308	2003
2330	2	2331	2003
2334	2	2335	2003
2339	2	2340	2003
40	14	2374	2003
309	12	2409	2003
2418	26	2419	2003
1822	10	1821	2003
2458	16	2459	2003
40	14	2513	2003
2519	2	2520	2003
2533	12	2534	2003
40	14	2535	2003
496	11	686	2003
945	0	2593	2003
2594	2	2595	2003
2610	12	2611	2003
2624	5	2625	2003
2704	7	2705	2003
2759	11	2760	2003
2777	2	2778	2003
2784	1	2785	2003
2810	11	2811	2003
2862	21	2863	2003
2894	0	2895	2003
2913	26	2914	2003
2999	36	381	2003
3043	2	3044	2003
70	19	3053	2003
3087	2	3088	2003
3102	2	3103	2003
3145	18	3146	2003
3162	5	3163	2003
3206	23	3207	2003
3208	12	3209	2003
36	17	3224	2003
3237	0	3238	2003
291	8	3265	2003
3308	11	3309	2003
3348	11	3349	2003
2489	29	2490	2003
3424	12	3425	2003
3450	7	3451	2003
3505	4	3506	2003
267	13	268	2003
3169	23	3559	2003
70	19	3569	2003
36	12	3586	2003
70	19	3616	2003
3617	19	3618	2003
3629	12	3630	2003
70	19	3652	2003
291	8	3698	2003
3705	7	3706	2003
3723	11	3724	2003
1148	12	3737	2003
70	19	3746	2003
3777	7	3778	2003
346	8	3800	2003
3806	10	1257	2003
3810	12	3811	2003
70	19	3858	2003
3867	17	3868	2003
3877	11	557	2003
3878	11	3879	2003
3893	17	3894	2003
3895	17	3896	2003
3928	1	3929	2003
3950	13	3951	2003
1287	10	4001	2003
4041	2	4042	2003
4068	1	4069	2003
4110	10	4111	2003
1798	0	4112	2003
4113	4	1180	2003
1367	4	1368	2003
2711	1	4140	2003
4179	2	4180	2003
1203	11	4184	2003
4187	4	4188	2003
4195	37	4196	2003
4199	13	4200	2003
4206	5	4207	2003
3609	17	4208	2003
4262	1	4263	2003
1201	15	4274	2003
729	11	4296	2003
40	14	4309	2003
4334	5	4335	2003
4351	11	4352	2003
4365	1	4366	2003
958	1	4370	2003
4385	11	4386	2003
291	8	4407	2003
4480	16	4481	2003
4484	5	4485	2003
4549	13	4550	2003
4581	4	4582	2003
4588	16	4589	2003
4611	1	4612	2003
4698	2	4699	2003
229	12	4807	2003
1011	12	4808	2003
4829	1	4830	2003
4870	2	4871	2003
4927	21	4928	2003
4942	9	4943	2003
4965	1	4966	2003
390	18	4984	2003
4998	22	4999	2003
5028	11	1446	2003
535	23	5049	2003
5052	1	5053	2003
5054	2	1031	2003
5071	2	5072	2003
1922	1	5073	2003
5077	11	5078	2003
5083	2	5084	2003
5088	13	4622	2003
5089	9	1863	2003
5129	14	5130	2003
70	19	5138	2003
5160	2	5161	2003
512	11	5184	2003
3519	11	2214	2003
64	4	5217	2003
2974	11	5238	2003
5247	4	5248	2003
4708	4	5258	2003
5261	19	5262	2003
5267	11	713	2003
5283	11	5284	2003
5292	23	5293	2003
925	1	5308	2003
5386	18	5387	2003
3573	12	5412	2003
5419	9	5420	2003
5503	2	5504	2003
1367	4	1368	2003
1959	1	5527	2003
3448	11	4215	2003
5551	1	5552	2003
1924	1	5565	2003
5569	31	3086	2003
5570	0	5571	2003
5628	9	5629	2003
5648	5	5649	2003
5669	2	5670	2003
5671	2	5672	2003
5708	11	1180	2003
4583	2	5736	2003
5752	2	5753	2003
5758	25	5759	2003
5800	11	5801	2003
5908	4	5909	2003
3092	15	5913	2003
5561	19	5921	2003
70	19	5924	2003
1450	11	5927	2003
5985	3	5986	2003
5997	4	5998	2003
6030	1	6031	2003
6041	0	6042	2003
6056	29	6057	2003
40	14	6058	2003
6066	4	6067	2003
811	11	6089	2003
6102	4	6103	2003
6111	11	6112	2003
6120	0	6121	2003
1691	1	6160	2003
6207	16	6208	2003
6214	31	6215	2003
3020	9	6234	2003
1209	11	6239	2003
231	5	232	2003
335	8	6249	2003
2351	12	6258	2003
1733	1	6259	2003
6269	11	6270	2003
2862	21	6329	2003
2812	11	6362	2003
3035	18	6451	2003
6455	2	6456	2003
6458	2	6459	2003
6485	11	6486	2003
4518	11	6503	2003
6561	2	976	2003
775	0	6562	2003
36	17	3586	2003
152	14	6671	2003
184	10	185	2003
6687	2	6688	2003
6711	9	6712	2003
6724	2	6725	2003
1036	4	6742	2003
6773	11	6774	2003
2334	2	2335	2003
6790	16	6791	2003
6815	11	6816	2003
6828	4	6829	2003
6853	2	6854	2003
6855	11	6856	2003
611	15	6864	2003
6999	18	7000	2003
7012	12	7013	2003
7051	42	7052	2003
7064	9	7065	2003
7084	31	7085	2003
40	14	7111	2003
7155	4	7156	2003
1072	15	7168	2003
1201	15	7199	2003
3855	7	7204	2003
3253	8	7205	2003
3292	18	2756	2003
7294	31	87	2003
5009	3	6234	2003
7333	11	7334	2003
7337	23	7338	2003
7349	4	7350	2003
7358	4	7359	2003
7423	1	7424	2003
7448	3	7449	2003
4750	11	7450	2003
3319	17	3320	2003
5577	11	3905	2003
3838	11	3839	2003
7500	26	7501	2003
335	8	7509	2003
7520	4	7521	2003
346	8	7534	2003
40	14	7580	2003
7607	19	7608	2003
7374	12	7624	2003
7635	2	7636	2003
4154	11	7647	2003
40	14	7674	2003
3900	4	3901	2003
7693	2	7694	2003
7744	4	2760	2003
1011	12	7782	2003
2446	11	2504	2003
24	8	7801	2003
684	12	7812	2003
354	11	355	2003
2667	15	7858	2003
1965	12	7864	2003
287	3	288	2003
2169	1	7901	2003
7909	7	7910	2003
5194	18	7911	2003
70	19	7957	2003
7992	18	7993	2003
8013	11	8014	2003
8020	31	8021	2003
4946	4	853	2003
8083	2	8084	2003
8095	4	8096	2003
6394	1	8118	2003
8119	31	8120	2003
8134	0	8135	2003
8148	25	8149	2003
494	1	8175	2003
8256	20	8257	2003
1951	18	8264	2003
3667	11	7584	2003
1827	1	8282	2003
8130	1	8286	2003
8290	4	8291	2003
8327	9	8328	2003
8331	11	8332	2003
4518	11	2276	2003
8346	10	8347	2003
8367	2	8368	2003
1628	21	8369	2003
8402	2	8403	2003
40	14	8417	2003
8441	2	8442	2003
375	29	8457	2003
8532	11	8533	2003
1104	0	8535	2003
8559	0	8560	2003
4694	29	3002	2003
8615	2	8616	2003
8632	1	8633	2003
8666	2	8667	2003
8683	12	8684	2003
8705	11	8706	2003
8738	11	8739	2003
535	32	8749	2003
8762	5	8763	2003
1519	11	5736	2003
2685	11	8820	2003
2667	15	8863	2003
8864	9	8865	2003
8906	1	8907	2003
1369	11	7032	2003
2484	11	8989	2003
8990	12	8991	2003
9081	9	9082	2003
9087	10	9088	2003
9102	7	9103	2003
9107	16	9108	2003
1203	11	298	2003
9116	9	9117	2003
268	11	1641	2003
40	14	9151	2003
9165	42	9166	2003
2657	4	9177	2003
9178	4	9179	2003
9188	0	9189	2003
9199	9	9200	2003
9203	1	9204	2003
9218	11	9219	2003
544	29	545	2003
291	8	9252	2003
9268	1	9269	2003
9291	9	9292	2003
9317	2	9318	2003
5005	1	9345	2003
40	14	9420	2003
9442	16	9443	2003
335	8	9444	2003
9457	27	9458	2003
9466	11	9467	2003
1855	19	9490	2003
9515	11	9516	2003
9527	31	9528	2003
9540	5	9541	2003
1201	15	9551	2003
8034	17	9566	2003
9569	27	9570	2003
70	19	9587	2003
9634	5	9635	2003
9660	11	9661	2003
9686	42	9687	2003
9691	9	9692	2003
3092	15	9733	2003
8779	17	9742	2003
9790	2	9791	2003
788	11	5833	2003
9840	12	9841	2003
2967	0	9859	2003
1867	33	1269	2003
9941	4	9942	2003
354	11	6212	2003
9992	31	9993	2003
10080	11	10081	2003
1065	12	10097	2003
10111	4	10112	2003
40	14	10133	2003
2608	1	10134	2003
10153	11	6118	2003
40	14	10157	2003
10159	11	10160	2003
10172	37	2353	2003
6691	13	3391	2003
2770	3	10208	2003
8980	12	10220	2003
6336	1	10229	2003
1929	10	10253	2003
10254	10	10255	2003
10262	11	9168	2003
7684	1	10277	2003
3092	15	10297	2003
10319	11	10320	2003
3527	3	3528	2003
70	19	10362	2003
10369	4	10370	2003
560	4	10375	2003
5802	41	10380	2003
8262	12	10393	2003
10410	11	10411	2003
10440	1	10441	2003
1325	19	10443	2003
913	12	10447	2003
2348	11	10448	2003
3138	17	10456	2003
6718	12	10468	2003
10489	2	10490	2003
291	8	10496	2003
5115	11	10539	2003
267	13	268	2003
346	8	10560	2003
10563	4	10564	2003
10577	9	10578	2003
40	14	10580	2003
10581	18	10582	2003
24	8	10614	2003
10645	31	10646	2003
4704	12	10656	2003
354	11	7047	2003
9885	11	10698	2003
10725	11	10726	2003
10733	9	10734	2003
10738	5	10739	2003
291	8	10788	2003
591	1	10806	2003
158	12	4164	2003
10834	16	10835	2003
712	11	10846	2003
70	19	10865	2003
1445	12	10884	2003
504	0	10890	2003
10891	18	10892	2003
10903	7	10904	2003
10924	2	10925	2003
687	12	10934	2003
10955	1	10956	2003
10957	1	10958	2003
10997	0	10998	2003
8269	4	11005	2003
11012	4	11013	2003
1628	21	1629	2003
11056	0	11057	2003
346	8	11095	2003
11120	2	11121	2003
2179	1	11210	2003
10454	13	10453	2003
11214	11	11215	2003
11228	11	3745	2003
11235	9	11236	2003
11242	17	11243	2003
11308	2	11309	2003
11329	7	11330	2003
1949	9	11390	2003
11395	35	11396	2003
11411	4	11412	2003
3312	11	11413	2003
11414	2	11415	2003
11434	12	11435	2003
611	15	11438	2003
11452	11	11453	2003
11459	9	11460	2003
8470	11	11461	2003
2757	9	11468	2003
2017	12	11476	2003
11492	10	4629	2003
11493	9	11494	2003
11507	27	7219	2003
9644	7	11535	2003
8468	17	11551	2003
11554	4	11555	2003
11584	11	2819	2003
184	10	185	2003
1105	13	1290	2003
9644	7	11535	2003
1918	1	11663	2003
11711	0	11712	2003
11715	1	11716	2003
11717	11	11718	2003
953	11	1991	2003
11741	4	11742	2003
11782	12	10680	2003
11818	1	11819	2003
11824	7	11825	2003
4365	1	11838	2003
8130	1	11858	2003
52	17	53	2004
64	4	65	2004
76	1	77	2004
80	11	81	2004
84	20	85	2004
106	1	107	2004
108	11	109	2004
144	2	145	2004
146	5	147	2004
205	18	206	2004
215	17	216	2004
246	15	247	2004
260	2	261	2004
269	9	270	2004
271	2	272	2004
279	7	280	2004
307	0	308	2004
322	4	323	2004
335	8	358	2004
365	1	366	2004
409	4	410	2004
415	19	416	2004
441	8	442	2004
449	11	450	2004
458	5	459	2004
460	0	461	2004
472	4	473	2004
494	1	495	2004
498	29	499	2004
510	31	511	2004
547	18	548	2004
70	19	556	2004
236	11	557	2004
579	4	580	2004
599	11	600	2004
613	12	614	2004
643	4	644	2004
647	19	648	2004
687	12	688	2004
799	23	800	2004
803	4	804	2004
70	19	813	2004
873	17	874	2004
886	4	887	2004
890	11	891	2004
929	4	930	2004
979	11	980	2004
981	12	982	2004
1052	3	1053	2004
1065	12	1066	2004
1094	17	1095	2004
1121	1	1122	2004
40	14	1146	2004
40	14	1213	2004
1233	23	1234	2004
1245	1	1246	2004
1279	4	1280	2004
1286	3	1287	2004
1288	4	1289	2004
981	12	1291	2004
1335	15	1336	2004
1363	11	1364	2004
1367	4	1368	2004
1369	11	1145	2004
1377	2	1378	2004
1429	7	1430	2004
1431	2	1432	2004
1447	31	1448	2004
441	8	1473	2004
1478	31	1479	2004
1519	11	1520	2004
1523	5	1524	2004
1529	12	1530	2004
1535	12	1536	2004
953	11	1569	2004
1636	0	1637	2004
1650	31	1651	2004
1670	12	1671	2004
1733	1	1734	2004
1736	15	1737	2004
1744	17	1745	2004
1747	13	1748	2004
1749	4	1750	2004
1759	11	1760	2004
1766	7	1767	2004
1786	12	1787	2004
1922	1	1923	2004
1935	28	1936	2004
218	10	217	2004
953	11	1991	2004
2001	11	681	2004
346	8	2019	2004
2063	12	2064	2004
2086	31	2087	2004
2099	7	2100	2004
2111	9	2112	2004
2167	2	2168	2004
2177	0	2178	2004
2205	2	2206	2004
40	14	2248	2004
2275	4	2276	2004
2305	2	2306	2004
2307	11	2308	2004
2318	4	2319	2004
2320	31	2321	2004
1728	4	2322	2004
2330	2	2331	2004
2334	2	2335	2004
2339	2	2340	2004
2372	11	2373	2004
2395	2	2396	2004
309	12	2409	2004
2414	11	1708	2004
550	4	551	2004
1822	10	1821	2004
2458	16	2459	2004
2498	29	2499	2004
2529	2	2530	2004
40	14	2535	2004
2220	11	1455	2004
2624	5	2625	2004
2687	16	2688	2004
